"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"251","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Actual.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Actual.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"28","11","Empty catch block is used. Please use Write-Error or throw statements in catch blocks.","catch {
            # Ignore errors if no session is active
        }","PSAvoidUsingEmptyCatchBlock","Warning","Logger-Actual.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Actual.Tests.ps1",,,"False"
"65","13","The variable 'result' is assigned but never used.","$result","PSUseDeclaredVarsMoreThanAssignments","Warning","Logger-Actual.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Actual.Tests.ps1","result",,"False"
"14","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"18","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"24","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"31","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"35","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"40","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"45","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"50","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"56","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"63","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"69","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"73","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"80","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"85","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"88","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"93","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"100","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"103","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"110","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"113","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"117","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"123","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"128","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"132","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"137","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"141","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"146","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"152","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"158","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"161","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"169","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"172","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"175","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"180","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"185","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"196","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"203","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"207","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"209","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"213","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"216","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"219","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"28","11","Empty catch block is used. Please use Write-Error or throw statements in catch blocks.","catch {
            # Ignore errors if no session is active
        }","PSAvoidUsingEmptyCatchBlock","Warning","Logger-Simple.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger-Simple.Tests.ps1",,,"False"
"229","27","The variable '$ModulePath' is not declared within this ScriptBlock, and is missing the 'Using:' scope modifier.","$ModulePath","PSUseUsingScopeModifierInNewRunspaces","Warning","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1","PSUseUsingScopeModifierInNewRunspaces","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"229","40","The variable '$Message' is not declared within this ScriptBlock, and is missing the 'Using:' scope modifier.","$Message","PSUseUsingScopeModifierInNewRunspaces","Warning","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1","PSUseUsingScopeModifierInNewRunspaces","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"230","35","The variable '$ModulePath' is not declared within this ScriptBlock, and is missing the 'Using:' scope modifier.","$ModulePath","PSUseUsingScopeModifierInNewRunspaces","Warning","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1","PSUseUsingScopeModifierInNewRunspaces","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"231","31","The variable '$Message' is not declared within this ScriptBlock, and is missing the 'Using:' scope modifier.","$Message","PSUseUsingScopeModifierInNewRunspaces","Warning","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1","PSUseUsingScopeModifierInNewRunspaces","Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent[]","False"
"11","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"16","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"31","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"35","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"41","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"46","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"53","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"59","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"65","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"73","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"77","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"81","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"88","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"94","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"101","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"104","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"109","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"112","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"116","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"119","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"124","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"127","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"131","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"135","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"139","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"143","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"148","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","Logger.Tests.ps1","C:\Users\bangvu\Desktop\Projects\window-terminal\tests\Unit\Core\Logger.Tests.ps1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
